order_id,item_id,product_id,quantity,list_price,discount,OrderItems_Id
783,1,92,1,209.99,0.2,7831
783,2,22,2,269.99,0.05,7832
783,3,94,1,249.99,0.05,7833
783,4,29,1,999.99,0.1,7834
784,1,22,1,269.99,0.07,7841
784,2,72,2,619.99,0.1,7842
784,3,16,1,599.99,0.2,7843
785,1,59,2,2599.99,0.2,7851
785,2,40,1,4999.99,0.07,7852
785,3,25,1,499.99,0.07,7853
786,1,80,1,761.99,0.05,7861
787,1,51,2,6499.99,0.07,7871
787,2,66,2,250.99,0.1,7872
788,1,48,1,1499.99,0.2,7881
788,2,19,1,449,0.1,7882
788,3,13,1,269.99,0.05,7883
789,1,100,2,489.99,0.2,7891
789,2,93,2,209.99,0.07,7892
790,1,62,2,3499.99,0.07,7901
790,2,91,1,349.99,0.1,7902
791,1,54,1,3199.99,0.2,7911
791,2,25,2,499.99,0.07,7912
792,1,16,2,599.99,0.2,7921
792,2,39,1,1499.99,0.2,7922
792,3,56,1,5499.99,0.2,7923
792,4,30,1,999.99,0.05,7924
792,5,2,1,749.99,0.2,7925
793,1,60,1,1559.99,0.05,7931
793,2,95,2,299.99,0.05,7932
793,3,75,2,599.99,0.05,7933
794,1,41,2,1469.99,0.05,7941
794,2,68,1,449.99,0.2,7942
794,3,17,1,429,0.07,7943
794,4,28,1,2499.99,0.1,7944
795,1,95,2,299.99,0.05,7951
795,2,99,2,299.99,0.05,7952
796,1,6,2,469.99,0.2,7961
797,1,11,1,1680.99,0.07,7971
797,2,69,1,416.99,0.05,7972
797,3,74,1,439.99,0.1,7973
797,4,54,2,3199.99,0.05,7974
797,5,62,2,3499.99,0.1,7975
798,1,23,1,299.99,0.1,7981
798,2,90,1,209.99,0.05,7982
798,3,91,2,349.99,0.07,7983
798,4,42,1,2299.99,0.2,7984
798,5,26,2,599.99,0.05,7985
799,1,5,2,1320.99,0.1,7991
799,2,34,2,469.99,0.05,7992
799,3,29,2,999.99,0.07,7993
799,4,63,1,3499.99,0.1,7994
799,5,58,2,4999.99,0.07,7995
800,1,65,2,346.99,0.1,8001
800,2,54,1,3199.99,0.07,8002
800,3,6,2,469.99,0.05,8003
800,4,52,1,875.99,0.1,8004
800,5,95,2,299.99,0.05,8005
801,1,101,1,339.99,0.07,8011
802,1,30,1,999.99,0.05,8021
802,2,36,2,832.99,0.2,8022
802,3,40,1,4999.99,0.1,8023
802,4,28,1,2499.99,0.05,8024
803,1,111,1,470.99,0.07,8031
803,2,52,2,875.99,0.05,8032
803,3,102,1,489.99,0.07,8033
803,4,83,2,149.99,0.05,8034
804,1,89,2,209.99,0.2,8041
804,2,53,1,749.99,0.07,8042
804,3,50,2,5999.99,0.05,8043
805,1,24,1,549.99,0.05,8051
805,2,33,2,469.99,0.2,8052
805,3,62,2,3499.99,0.2,8053
805,4,32,1,469.99,0.07,8054
805,5,6,2,469.99,0.05,8055
806,1,93,2,209.99,0.1,8061
806,2,97,1,349.99,0.2,8062
806,3,77,2,799.99,0.1,8063
806,4,82,2,659.99,0.2,8064
806,5,91,2,349.99,0.07,8065
807,1,21,2,269.99,0.2,8071
807,2,6,1,469.99,0.07,8072
807,3,3,2,999.99,0.07,8073
807,4,9,2,2999.99,0.2,8074
807,5,16,1,599.99,0.2,8075
808,1,96,2,349.99,0.05,8081
808,2,18,1,449,0.05,8082
808,3,85,1,329.99,0.05,8083
808,4,19,2,449,0.05,8084
809,1,78,1,647.99,0.1,8091
809,2,26,1,599.99,0.2,8092
809,3,92,2,209.99,0.1,8093
810,1,103,2,551.99,0.05,8101
810,2,100,1,489.99,0.2,8102
810,3,56,1,5499.99,0.05,8103
810,4,22,1,269.99,0.2,8104
811,1,45,2,869.99,0.07,8111
811,2,54,1,3199.99,0.2,8112
811,3,70,1,659.99,0.07,8113
811,4,66,1,250.99,0.1,8114
812,1,76,2,299.99,0.1,8121
812,2,40,1,4999.99,0.2,8122
813,1,96,2,349.99,0.1,8131
813,2,85,2,329.99,0.2,8132
813,3,33,2,469.99,0.2,8133
813,4,26,2,599.99,0.07,8134
813,5,71,2,416.99,0.05,8135
814,1,69,2,416.99,0.1,8141
814,2,100,1,489.99,0.1,8142
814,3,65,1,346.99,0.2,8143
814,4,83,2,149.99,0.05,8144
815,1,105,2,533.99,0.2,8151
815,2,102,2,489.99,0.2,8152
815,3,87,2,189.99,0.1,8153
815,4,23,1,299.99,0.07,8154
816,1,75,2,599.99,0.1,8161
816,2,64,2,489.99,0.2,8162
817,1,85,1,329.99,0.05,8171
817,2,105,2,533.99,0.07,8172
817,3,48,2,1499.99,0.05,8173
818,1,103,1,551.99,0.05,8181
818,2,44,2,539.99,0.07,8182
818,3,19,2,449,0.05,8183
818,4,48,2,1499.99,0.05,8184
819,1,94,1,249.99,0.2,8191
820,1,107,1,416.99,0.05,8201
821,1,102,1,489.99,0.07,8211
821,2,70,2,659.99,0.2,8212
821,3,6,1,469.99,0.2,8213
821,4,107,1,416.99,0.05,8214
822,1,53,1,749.99,0.05,8221
822,2,72,1,619.99,0.2,8222
823,1,56,2,5499.99,0.07,8231
823,2,86,2,149.99,0.2,8232
823,3,81,1,1099.99,0.2,8233
824,1,92,2,209.99,0.1,8241
825,1,19,1,449,0.1,8251
825,2,30,2,999.99,0.2,8252
826,1,45,2,869.99,0.2,8261
826,2,36,1,832.99,0.1,8262
827,1,43,1,5299.99,0.05,8271
827,2,41,1,1469.99,0.2,8272
827,3,28,1,2499.99,0.2,8273
827,4,108,1,449.99,0.2,8274
828,1,25,2,499.99,0.2,8281
828,2,24,1,549.99,0.2,8282
828,3,55,2,2699.99,0.07,8283
829,1,103,1,551.99,0.2,8291
829,2,105,2,533.99,0.1,8292
830,1,85,2,329.99,0.2,8301
830,2,100,2,489.99,0.07,8302
830,3,96,2,349.99,0.2,8303
831,1,67,1,250.99,0.2,8311
831,2,11,1,1680.99,0.2,8312
831,3,68,1,449.99,0.1,8313
832,1,54,1,3199.99,0.05,8321
832,2,45,1,869.99,0.2,8322
832,3,27,1,999.99,0.07,8323
832,4,16,2,599.99,0.1,8324
833,1,20,2,599.99,0.05,8331
834,1,54,1,3199.99,0.07,8341
834,2,21,1,269.99,0.05,8342
834,3,78,1,647.99,0.2,8343
835,1,65,2,346.99,0.07,8351
835,2,82,1,659.99,0.2,8352
835,3,2,1,749.99,0.05,8353
836,1,108,2,449.99,0.2,8361
837,1,51,1,6499.99,0.05,8371
837,2,97,1,349.99,0.1,8372
837,3,87,2,189.99,0.2,8373
838,1,28,1,2499.99,0.1,8381
838,2,10,1,1549,0.1,8382
838,3,100,2,489.99,0.05,8383
838,4,65,2,346.99,0.07,8384
839,1,55,1,2699.99,0.07,8391
839,2,85,1,329.99,0.1,8392
839,3,58,2,4999.99,0.05,8393
840,1,27,1,999.99,0.07,8401
840,2,43,1,5299.99,0.07,8402
840,3,106,2,449.99,0.2,8403
841,1,22,2,269.99,0.1,8411
841,2,9,1,2999.99,0.2,8412
841,3,11,1,1680.99,0.2,8413
841,4,90,2,209.99,0.07,8414
841,5,100,1,489.99,0.1,8415
842,1,81,2,1099.99,0.07,8421
842,2,42,1,2299.99,0.1,8422
843,1,72,1,619.99,0.1,8431
843,2,75,2,599.99,0.1,8432
843,3,81,1,1099.99,0.1,8433
843,4,23,2,299.99,0.07,8434
844,1,79,2,402.99,0.07,8441
844,2,12,1,549.99,0.1,8442
844,3,83,2,149.99,0.2,8443
844,4,48,1,1499.99,0.2,8444
844,5,63,2,3499.99,0.05,8445
845,1,16,2,599.99,0.2,8451
845,2,75,1,599.99,0.2,8452
845,3,26,2,599.99,0.05,8453
845,4,73,2,749.99,0.2,8454
845,5,88,1,189.99,0.05,8455
846,1,46,2,1409.99,0.05,8461
846,2,47,1,5299.99,0.07,8462
846,3,71,1,416.99,0.1,8463
846,4,72,2,619.99,0.05,8464
846,5,103,2,551.99,0.07,8465
847,1,61,2,4999.99,0.05,8471
848,1,93,1,209.99,0.07,8481
848,2,100,2,489.99,0.2,8482
848,3,88,2,189.99,0.2,8483
848,4,41,2,1469.99,0.07,8484
849,1,109,1,416.99,0.2,8491
850,1,101,2,339.99,0.07,8501
850,2,5,2,1320.99,0.07,8502
850,3,37,1,379.99,0.07,8503
851,1,30,1,999.99,0.2,8511
851,2,93,1,209.99,0.05,8512
852,1,46,2,1409.99,0.07,8521
853,1,99,1,299.99,0.05,8531
853,2,58,2,4999.99,0.2,8532
853,3,42,2,2299.99,0.2,8533
853,4,45,1,869.99,0.2,8534
853,5,6,1,469.99,0.05,8535
854,1,87,1,189.99,0.1,8541
855,1,18,1,449,0.1,8551
855,2,93,2,209.99,0.2,8552
855,3,89,1,209.99,0.2,8553
856,1,38,2,549.99,0.05,8561
857,1,29,1,999.99,0.2,8571
858,1,45,2,869.99,0.2,8581
858,2,5,1,1320.99,0.2,8582
858,3,14,1,269.99,0.07,8583
858,4,73,2,749.99,0.07,8584
859,1,38,2,549.99,0.07,8591
859,2,13,1,269.99,0.1,8592
859,3,14,2,269.99,0.1,8593
859,4,71,2,416.99,0.1,8594
859,5,36,2,832.99,0.1,8595
860,1,6,1,469.99,0.05,8601
860,2,24,2,549.99,0.2,8602
860,3,25,1,499.99,0.2,8603
860,4,58,2,4999.99,0.07,8604
860,5,95,2,299.99,0.05,8605
861,1,14,2,269.99,0.07,8611
861,2,62,1,3499.99,0.2,8612
862,1,85,1,329.99,0.05,8621
862,2,99,1,299.99,0.2,8622
862,3,49,2,3499.99,0.07,8623
863,1,93,2,209.99,0.1,8631
864,1,37,1,379.99,0.1,8641
864,2,65,2,346.99,0.05,8642
864,3,13,1,269.99,0.2,8643
865,1,109,2,416.99,0.1,8651
865,2,34,1,469.99,0.05,8652
866,1,88,1,189.99,0.2,8661
866,2,67,2,250.99,0.07,8662
866,3,80,1,761.99,0.07,8663
866,4,13,2,269.99,0.07,8664
867,1,101,1,339.99,0.05,8671
868,1,46,1,1409.99,0.07,8681
869,1,7,1,3999.99,0.2,8691
869,2,106,2,449.99,0.05,8692
869,3,33,1,469.99,0.05,8693
869,4,55,2,2699.99,0.05,8694
869,5,65,2,346.99,0.2,8695
870,1,63,1,3499.99,0.07,8701
871,1,106,1,449.99,0.2,8711
871,2,38,1,549.99,0.1,8712
871,3,30,2,999.99,0.2,8713
871,4,107,2,416.99,0.05,8714
872,1,62,2,3499.99,0.07,8721
872,2,53,1,749.99,0.1,8722
873,1,32,2,469.99,0.1,8731
874,1,56,1,5499.99,0.05,8741
874,2,27,2,999.99,0.05,8742
874,3,73,1,749.99,0.1,8743
874,4,77,2,799.99,0.07,8744
875,1,5,2,1320.99,0.1,8751
875,2,15,2,529.99,0.05,8752
875,3,14,1,269.99,0.07,8753
875,4,111,1,470.99,0.2,8754
876,1,17,2,429,0.2,8761
876,2,66,2,250.99,0.2,8762
876,3,96,1,349.99,0.07,8763
876,4,107,2,416.99,0.05,8764
877,1,73,1,749.99,0.07,8771
877,2,103,1,551.99,0.1,8772
878,1,103,1,551.99,0.2,8781
878,2,13,1,269.99,0.1,8782
878,3,6,2,469.99,0.2,8783
878,4,18,2,449,0.05,8784
879,1,100,2,489.99,0.2,8791
879,2,2,2,749.99,0.07,8792
879,3,83,2,149.99,0.2,8793
879,4,82,1,659.99,0.07,8794
880,1,28,2,2499.99,0.2,8801
880,2,95,1,299.99,0.1,8802
880,3,5,1,1320.99,0.07,8803
880,4,26,1,599.99,0.1,8804
880,5,66,1,250.99,0.2,8805
881,1,98,1,489.99,0.07,8811
881,2,50,1,5999.99,0.2,8812
881,3,64,2,489.99,0.05,8813
881,4,67,1,250.99,0.1,8814
882,1,63,2,3499.99,0.07,8821
882,2,108,2,449.99,0.2,8822
882,3,57,2,1999.99,0.07,8823
883,1,44,1,539.99,0.05,8831
883,2,5,2,1320.99,0.05,8832
884,1,49,2,3499.99,0.05,8841
884,2,69,2,416.99,0.07,8842
884,3,46,2,1409.99,0.2,8843
884,4,10,1,1549,0.1,8844
884,5,21,2,269.99,0.05,8845
885,1,106,1,449.99,0.07,8851
885,2,43,1,5299.99,0.1,8852
886,1,47,1,5299.99,0.05,8861
886,2,30,1,999.99,0.05,8862
887,1,50,2,5999.99,0.05,8871
887,2,70,1,659.99,0.1,8872
888,1,33,2,469.99,0.1,8881
888,2,26,2,599.99,0.2,8882
889,1,12,2,549.99,0.1,8891
890,1,16,2,599.99,0.1,8901
890,2,105,2,533.99,0.1,8902
890,3,52,1,875.99,0.05,8903
890,4,67,1,250.99,0.1,8904
890,5,65,2,346.99,0.1,8905
891,1,107,2,416.99,0.1,8911
891,2,32,1,469.99,0.05,8912
891,3,35,2,832.99,0.1,8913
891,4,50,1,5999.99,0.1,8914
892,1,36,1,832.99,0.1,8921
892,2,9,2,2999.99,0.2,8922
892,3,50,2,5999.99,0.07,8923
892,4,88,1,189.99,0.05,8924
893,1,67,2,250.99,0.05,8931
893,2,45,1,869.99,0.07,8932
894,1,101,2,339.99,0.2,8941
895,1,106,1,449.99,0.07,8951
896,1,91,2,349.99,0.05,8961
896,2,10,1,1549,0.05,8962
897,1,105,1,533.99,0.05,8971
897,2,96,1,349.99,0.05,8972
898,1,45,2,869.99,0.2,8981
898,2,16,1,599.99,0.07,8982
898,3,57,2,1999.99,0.2,8983
898,4,69,2,416.99,0.07,8984
899,1,59,2,2599.99,0.1,8991
899,2,17,1,429,0.1,8992
899,3,6,1,469.99,0.2,8993
900,1,26,2,599.99,0.05,9001
900,2,108,1,449.99,0.07,9002
900,3,89,1,209.99,0.2,9003
900,4,61,2,4999.99,0.05,9004
900,5,28,2,2499.99,0.07,9005
901,1,50,1,5999.99,0.2,9011
901,2,43,1,5299.99,0.07,9012
902,1,38,2,549.99,0.07,9021
902,2,92,1,209.99,0.07,9022
902,3,12,1,549.99,0.2,9023
902,4,76,2,299.99,0.05,9024
903,1,31,2,1632.99,0.07,9031
903,2,48,2,1499.99,0.05,9032
904,1,36,2,832.99,0.1,9041
904,2,51,2,6499.99,0.07,9042
904,3,92,2,209.99,0.2,9043
904,4,13,1,269.99,0.2,9044
905,1,67,1,250.99,0.1,9051
905,2,62,2,3499.99,0.05,9052
905,3,42,2,2299.99,0.2,9053
905,4,20,1,599.99,0.2,9054
906,1,23,2,299.99,0.2,9061
906,2,28,2,2499.99,0.07,9062
906,3,46,1,1409.99,0.05,9063
906,4,102,2,489.99,0.1,9064
906,5,22,2,269.99,0.2,9065
907,1,84,2,109.99,0.07,9071
907,2,65,1,346.99,0.07,9072
908,1,41,1,1469.99,0.2,9081
908,2,94,1,249.99,0.1,9082
908,3,102,2,489.99,0.1,9083
909,1,5,1,1320.99,0.2,9091
910,1,23,1,299.99,0.1,9101
911,1,66,2,250.99,0.05,9111
911,2,106,1,449.99,0.05,9112
911,3,91,2,349.99,0.05,9113
911,4,49,1,3499.99,0.2,9114
912,1,22,2,269.99,0.2,9121
912,2,71,2,416.99,0.05,9122
912,3,101,1,339.99,0.05,9123
912,4,2,2,749.99,0.2,9124
913,1,90,2,209.99,0.1,9131
913,2,24,2,549.99,0.05,9132
914,1,38,1,549.99,0.07,9141
914,2,20,2,599.99,0.2,9142
914,3,106,1,449.99,0.05,9143
914,4,46,1,1409.99,0.1,9144
915,1,64,1,489.99,0.05,9151
915,2,48,1,1499.99,0.07,9152
915,3,42,1,2299.99,0.2,9153
915,4,2,1,749.99,0.07,9154
916,1,92,1,209.99,0.2,9161
917,1,41,1,1469.99,0.07,9171
918,1,91,1,349.99,0.2,9181
918,2,31,1,1632.99,0.1,9182
918,3,4,2,2899.99,0.07,9183
919,1,7,1,3999.99,0.07,9191
919,2,44,1,539.99,0.1,9192
920,1,76,1,299.99,0.05,9201
920,2,39,2,1499.99,0.07,9202
920,3,78,1,647.99,0.05,9203
920,4,80,2,761.99,0.07,9204
921,1,77,1,799.99,0.2,9211
921,2,75,2,599.99,0.07,9212
921,3,48,1,1499.99,0.1,9213
922,1,68,1,449.99,0.2,9221
922,2,73,1,749.99,0.2,9222
922,3,86,1,149.99,0.1,9223
923,1,74,2,439.99,0.05,9231
923,2,6,1,469.99,0.1,9232
924,1,97,2,349.99,0.2,9241
924,2,36,1,832.99,0.2,9242
925,1,97,1,349.99,0.07,9251
925,2,62,2,3499.99,0.2,9252
926,1,37,2,379.99,0.2,9261
927,1,74,2,439.99,0.1,9271
927,2,16,2,599.99,0.2,9272
927,3,50,1,5999.99,0.1,9273
927,4,3,1,999.99,0.1,9274
927,5,43,1,5299.99,0.07,9275
928,1,71,2,416.99,0.05,9281
928,2,83,1,149.99,0.2,9282
929,1,82,1,659.99,0.2,9291
929,2,63,2,3499.99,0.1,9292
929,3,24,1,549.99,0.05,9293
930,1,56,2,5499.99,0.07,9301
930,2,82,1,659.99,0.07,9302
930,3,60,1,1559.99,0.1,9303
930,4,65,2,346.99,0.05,9304
930,5,51,2,6499.99,0.1,9305
931,1,49,2,3499.99,0.07,9311
931,2,76,1,299.99,0.2,9312
932,1,74,1,439.99,0.05,9321
933,1,77,1,799.99,0.07,9331
933,2,21,1,269.99,0.2,9332
933,3,75,2,599.99,0.05,9333
934,1,35,2,832.99,0.05,9341
934,2,48,1,1499.99,0.05,9342
934,3,18,1,449,0.1,9343
934,4,61,1,4999.99,0.07,9344
934,5,56,2,5499.99,0.2,9345
935,1,65,2,346.99,0.2,9351
935,2,76,2,299.99,0.07,9352
935,3,6,1,469.99,0.07,9353
935,4,38,1,549.99,0.07,9354
936,1,70,1,659.99,0.1,9361
936,2,44,1,539.99,0.07,9362
937,1,108,2,449.99,0.1,9371
937,2,51,2,6499.99,0.07,9372
937,3,58,2,4999.99,0.07,9373
937,4,28,2,2499.99,0.07,9374
937,5,66,1,250.99,0.2,9375
938,1,4,1,2899.99,0.05,9381
938,2,13,1,269.99,0.05,9382
939,1,5,1,1320.99,0.1,9391
939,2,107,2,416.99,0.2,9392
940,1,75,2,599.99,0.2,9401
941,1,25,1,499.99,0.1,9411
941,2,102,2,489.99,0.05,9412
941,3,11,2,1680.99,0.07,9413
942,1,98,2,489.99,0.05,9421
942,2,110,2,470.99,0.1,9422
942,3,35,2,832.99,0.07,9423
942,4,103,1,551.99,0.05,9424
942,5,100,1,489.99,0.05,9425
943,1,25,1,499.99,0.2,9431
943,2,82,1,659.99,0.2,9432
944,1,29,2,999.99,0.07,9441
944,2,16,2,599.99,0.1,9442
944,3,70,2,659.99,0.2,9443
944,4,85,2,329.99,0.2,9444
944,5,69,2,416.99,0.07,9445
945,1,105,1,533.99,0.05,9451
945,2,94,2,249.99,0.2,9452
945,3,34,2,469.99,0.05,9453
945,4,44,2,539.99,0.1,9454
945,5,50,2,5999.99,0.05,9455
946,1,7,1,3999.99,0.1,9461
946,2,85,2,329.99,0.2,9462
946,3,62,1,3499.99,0.05,9463
946,4,22,2,269.99,0.2,9464
946,5,56,2,5499.99,0.07,9465
947,1,32,1,469.99,0.05,9471
947,2,42,2,2299.99,0.07,9472
947,3,44,1,539.99,0.07,9473
948,1,23,2,299.99,0.2,9481
948,2,20,2,599.99,0.1,9482
948,3,101,1,339.99,0.2,9483
948,4,92,2,209.99,0.2,9484
948,5,72,2,619.99,0.2,9485
949,1,9,2,2999.99,0.1,9491
949,2,55,2,2699.99,0.05,9492
950,1,56,1,5499.99,0.05,9501
951,1,59,1,2599.99,0.1,9511
951,2,43,2,5299.99,0.1,9512
951,3,62,2,3499.99,0.2,9513
952,1,20,2,599.99,0.07,9521
952,2,57,1,1999.99,0.05,9522
953,1,23,2,299.99,0.07,9531
954,1,4,2,2899.99,0.1,9541
955,1,43,1,5299.99,0.1,9551
955,2,31,2,1632.99,0.07,9552
955,3,96,1,349.99,0.05,9553
955,4,63,1,3499.99,0.2,9554
955,5,88,1,189.99,0.05,9555
956,1,76,2,299.99,0.1,9561
956,2,23,1,299.99,0.2,9562
956,3,73,2,749.99,0.1,9563
956,4,13,2,269.99,0.2,9564
956,5,79,2,402.99,0.1,9565
957,1,108,2,449.99,0.05,9571
957,2,14,2,269.99,0.07,9572
957,3,70,2,659.99,0.05,9573
957,4,66,1,250.99,0.07,9574
957,5,111,1,470.99,0.05,9575
958,1,51,1,6499.99,0.1,9581
958,2,76,1,299.99,0.2,9582
959,1,15,1,529.99,0.2,9591
959,2,72,1,619.99,0.1,9592
959,3,41,1,1469.99,0.05,9593
959,4,65,1,346.99,0.07,9594
960,1,73,2,749.99,0.05,9601
960,2,52,1,875.99,0.1,9602
960,3,48,2,1499.99,0.05,9603
960,4,83,2,149.99,0.1,9604
961,1,105,1,533.99,0.1,9611
961,2,47,2,5299.99,0.2,9612
961,3,65,2,346.99,0.07,9613
962,1,65,2,346.99,0.07,9621
962,2,64,2,489.99,0.07,9622
963,1,4,1,2899.99,0.07,9631
964,1,90,1,209.99,0.2,9641
964,2,74,1,439.99,0.2,9642
965,1,90,2,209.99,0.1,9651
966,1,88,1,189.99,0.05,9661
966,2,73,1,749.99,0.07,9662
967,1,66,1,250.99,0.2,9671
967,2,77,2,799.99,0.05,9672
967,3,87,1,189.99,0.1,9673
967,4,103,1,551.99,0.2,9674
968,1,87,1,189.99,0.2,9681
968,2,61,2,4999.99,0.05,9682
968,3,10,2,1549,0.05,9683
969,1,74,1,439.99,0.2,9691
969,2,36,1,832.99,0.1,9692
970,1,85,1,329.99,0.1,9701
970,2,48,2,1499.99,0.1,9702
970,3,54,2,3199.99,0.1,9703
970,4,68,1,449.99,0.1,9704
971,1,70,2,659.99,0.05,9711
971,2,65,2,346.99,0.07,9712
971,3,8,2,1799.99,0.05,9713
971,4,12,2,549.99,0.07,9714
971,5,38,1,549.99,0.2,9715
972,1,100,1,489.99,0.2,9721
972,2,63,1,3499.99,0.07,9722
973,1,4,2,2899.99,0.1,9731
973,2,28,2,2499.99,0.1,9732
973,3,47,2,5299.99,0.05,9733
973,4,71,1,416.99,0.07,9734
974,1,33,2,469.99,0.1,9741
974,2,22,2,269.99,0.2,9742
975,1,110,2,470.99,0.2,9751
976,1,26,2,599.99,0.1,9761
976,2,39,1,1499.99,0.07,9762
977,1,52,2,875.99,0.1,9771
977,2,69,2,416.99,0.05,9772
977,3,27,1,999.99,0.05,9773
977,4,80,2,761.99,0.05,9774
978,1,106,2,449.99,0.05,9781
978,2,25,2,499.99,0.2,9782
978,3,108,2,449.99,0.05,9783
979,1,55,1,2699.99,0.05,9791
979,2,71,2,416.99,0.2,9792
979,3,12,2,549.99,0.1,9793
979,4,52,1,875.99,0.2,9794
980,1,49,2,3499.99,0.2,9801
980,2,9,1,2999.99,0.1,9802
980,3,64,1,489.99,0.1,9803
981,1,35,1,832.99,0.1,9811
981,2,95,2,299.99,0.05,9812
981,3,21,2,269.99,0.07,9813
981,4,36,2,832.99,0.1,9814
981,5,61,1,4999.99,0.07,9815
982,1,22,2,269.99,0.1,9821
982,2,110,1,470.99,0.07,9822
982,3,52,1,875.99,0.07,9823
982,4,40,2,4999.99,0.05,9824
983,1,63,1,3499.99,0.1,9831
983,2,20,2,599.99,0.2,9832
983,3,68,1,449.99,0.07,9833
983,4,81,2,1099.99,0.07,9834
983,5,88,1,189.99,0.05,9835
984,1,68,1,449.99,0.2,9841
984,2,81,2,1099.99,0.2,9842
984,3,12,1,549.99,0.1,9843
984,4,111,1,470.99,0.2,9844
985,1,5,2,1320.99,0.07,9851
985,2,59,1,2599.99,0.2,9852
985,3,78,2,647.99,0.05,9853
986,1,87,1,189.99,0.1,9861
986,2,78,1,647.99,0.05,9862
986,3,26,2,599.99,0.07,9863
987,1,51,2,6499.99,0.1,9871
987,2,60,2,1559.99,0.2,9872
987,3,80,1,761.99,0.07,9873
988,1,35,1,832.99,0.2,9881
988,2,38,1,549.99,0.07,9882
988,3,12,2,549.99,0.07,9883
989,1,99,1,299.99,0.05,9891
989,2,27,1,999.99,0.1,9892
989,3,70,1,659.99,0.1,9893
989,4,84,2,109.99,0.07,9894
989,5,5,1,1320.99,0.1,9895
990,1,6,2,469.99,0.2,9901
990,2,29,1,999.99,0.1,9902
990,3,91,1,349.99,0.1,9903
990,4,14,2,269.99,0.1,9904
991,1,9,2,2999.99,0.2,9911
991,2,79,1,402.99,0.2,9912
991,3,34,1,469.99,0.2,9913
992,1,45,1,869.99,0.07,9921
992,2,102,1,489.99,0.1,9922
992,3,20,1,599.99,0.2,9923
992,4,101,2,339.99,0.2,9924
992,5,7,1,3999.99,0.05,9925
993,1,58,1,4999.99,0.2,9931
993,2,36,2,832.99,0.1,9932
993,3,10,2,1549,0.05,9933
993,4,99,2,299.99,0.07,9934
993,5,79,2,402.99,0.1,9935
994,1,37,2,379.99,0.1,9941
994,2,45,1,869.99,0.2,9942
994,3,66,1,250.99,0.07,9943
995,1,16,2,599.99,0.1,9951
995,2,90,1,209.99,0.2,9952
995,3,101,1,339.99,0.1,9953
996,1,68,2,449.99,0.05,9961
996,2,32,1,469.99,0.05,9962
997,1,86,2,149.99,0.07,9971
997,2,105,2,533.99,0.2,9972
997,3,14,2,269.99,0.07,9973
998,1,26,2,599.99,0.05,9981
998,2,105,1,533.99,0.2,9982
999,1,70,2,659.99,0.07,9991
999,2,106,1,449.99,0.05,9992
1000,1,65,2,346.99,0.05,10001
1000,2,111,1,470.99,0.1,10002
1000,3,19,2,449,0.07,10003
1000,4,29,2,999.99,0.05,10004
1001,1,72,1,619.99,0.05,10011
1001,2,45,2,869.99,0.05,10012
1001,3,58,1,4999.99,0.1,10013
1001,4,111,1,470.99,0.07,10014
1002,1,100,1,489.99,0.05,10021
1002,2,83,1,149.99,0.1,10022
1002,3,8,2,1799.99,0.1,10023
1002,4,79,1,402.99,0.2,10024
1003,1,34,2,469.99,0.05,10031
1003,2,51,2,6499.99,0.05,10032
1004,1,36,2,832.99,0.1,10041
1005,1,14,2,269.99,0.2,10051
1005,2,81,2,1099.99,0.1,10052
1005,3,99,1,299.99,0.1,10053
1006,1,20,1,599.99,0.07,10061
1006,2,68,1,449.99,0.1,10062
1006,3,56,2,5499.99,0.07,10063
1006,4,65,1,346.99,0.1,10064
1006,5,46,1,1409.99,0.1,10065
1007,1,26,1,599.99,0.2,10071
1007,2,11,1,1680.99,0.05,10072
1007,3,85,2,329.99,0.1,10073
1007,4,76,1,299.99,0.2,10074
1007,5,106,2,449.99,0.1,10075
1008,1,71,1,416.99,0.2,10081
1008,2,2,1,749.99,0.1,10082
1008,3,95,1,299.99,0.07,10083
1009,1,95,2,299.99,0.07,10091
1009,2,44,1,539.99,0.07,10092
1010,1,109,2,416.99,0.1,10101
1011,1,88,1,189.99,0.2,10111
1011,2,99,2,299.99,0.2,10112
1011,3,16,2,599.99,0.2,10113
1011,4,68,2,449.99,0.05,10114
1012,1,8,1,1799.99,0.07,10121
1012,2,64,1,489.99,0.2,10122
1013,1,60,2,1559.99,0.05,10131
1014,1,97,1,349.99,0.2,10141
1014,2,45,2,869.99,0.05,10142
1014,3,81,2,1099.99,0.1,10143
1014,4,59,1,2599.99,0.05,10144
1015,1,6,2,469.99,0.1,10151
1015,2,73,2,749.99,0.2,10152
1015,3,101,2,339.99,0.1,10153
1015,4,13,1,269.99,0.2,10154
1016,1,76,2,299.99,0.07,10161
1017,1,89,1,209.99,0.07,10171
1017,2,82,2,659.99,0.2,10172
1017,3,100,1,489.99,0.2,10173
1017,4,18,2,449,0.2,10174
1017,5,77,2,799.99,0.1,10175
1018,1,76,2,299.99,0.07,10181
1018,2,97,2,349.99,0.1,10182
1018,3,91,1,349.99,0.2,10183
1019,1,30,1,999.99,0.1,10191
1019,2,52,1,875.99,0.2,10192
1019,3,37,1,379.99,0.05,10193
1019,4,93,2,209.99,0.2,10194
1020,1,20,2,599.99,0.05,10201
1020,2,69,2,416.99,0.05,10202
1020,3,15,1,529.99,0.07,10203
1020,4,57,2,1999.99,0.1,10204
1020,5,40,2,4999.99,0.05,10205
